# There are three different sets of data in this file, separated by two blank
# lines.  These correspond to the base, eta^3 and eta^4 gates respectively.
# Within each data block, the data is stored in an "image-like" format; each set
# (separated by a single blank line) is one column in the output image.  The
# first two columns are the log-base-10 of the Lamb--Dicke parameter (eta) and
# the average occupancy (n-bar) of the motional mode respectively.  The last
# column is the infidelity of the relevant gate under these conditions (absolute
# value, i.e. not the logarithm).
-2.00000000e+00 1.75757576e+00 1.61928398e-04
-2.00000000e+00 1.78787879e+00 1.85553728e-04
-2.00000000e+00 1.81818182e+00 2.12600671e-04
-2.00000000e+00 1.84848485e+00 2.43535750e-04
-2.00000000e+00 1.87878788e+00 2.78867988e-04
-2.00000000e+00 1.90909091e+00 3.19140282e-04
-2.00000000e+00 1.93939394e+00 3.64914288e-04
-2.00000000e+00 1.96969697e+00 4.16747868e-04
-2.00000000e+00 2.00000000e+00 4.75164913e-04

-1.98000000e+00 -1.00000000e+00 3.37981053e-08
-1.98000000e+00 -9.69696970e-01 3.45342398e-08
-1.98000000e+00 -9.39393939e-01 3.53303399e-08
-1.98000000e+00 -9.09090909e-01 3.61917519e-08
-1.98000000e+00 -8.78787879e-01 3.71243602e-08
-1.98000000e+00 -8.48484848e-01 3.81346489e-08
-1.98000000e+00 -8.18181818e-01 3.92297713e-08
-1.98000000e+00 -7.87878788e-01 4.04176285e-08
-1.98000000e+00 -7.57575758e-01 4.17069575e-08
-1.98000000e+00 -7.27272727e-01 4.31074323e-08
-1.98000000e+00 -6.96969697e-01 4.46297767e-08
-1.98000000e+00 -6.66666667e-01 4.62858934e-08
-1.98000000e+00 -6.36363636e-01 4.80890095e-08
-1.98000000e+00 -6.06060606e-01 5.00538422e-08
-1.98000000e+00 -5.75757576e-01 5.21967866e-08
-1.98000000e+00 -5.45454545e-01 5.45361298e-08
-1.98000000e+00 -5.15151515e-01 5.70922931e-08
-1.98000000e+00 -4.84848485e-01 5.98881091e-08
-1.98000000e+00 -4.54545455e-01 6.29491363e-08
-1.98000000e+00 -4.24242424e-01 6.63040182e-08
-1.98000000e+00 -3.93939394e-01 6.99848916e-08
-1.98000000e+00 -3.63636364e-01 7.40278535e-08
-1.98000000e+00 -3.33333333e-01 7.84734934e-08
-1.98000000e+00 -3.03030303e-01 8.33675003e-08
-1.98000000e+00 -2.72727273e-01 8.87613575e-08
-1.98000000e+00 -2.42424242e-01 9.47131344e-08
-1.98000000e+00 -2.12121212e-01 1.01288393e-07
-1.98000000e+00 -1.81818182e-01 1.08561225e-07
-1.98000000e+00 -1.51515152e-01 1.16615434e-07
-1.98000000e+00 -1.21212121e-01 1.25545892e-07
-1.98000000e+00 -9.09090909e-02 1.35460093e-07
-1.98000000e+00 -6.06060606e-02 1.46479924e-07
-1.98000000e+00 -3.03030303e-02 1.58743704e-07
-1.98000000e+00 0.00000000e+00 1.72408505e-07
-1.98000000e+00 3.03030303e-02 1.87652826e-07
-1.98000000e+00 6.06060606e-02 2.04679647e-07
-1.98000000e+00 9.09090909e-02 2.23719929e-07
-1.98000000e+00 1.21212121e-01 2.45036634e-07
-1.98000000e+00 1.51515152e-01 2.68929324e-07
-1.98000000e+00 1.81818182e-01 2.95739440e-07
-1.98000000e+00 2.12121212e-01 3.25856352e-07
-1.98000000e+00 2.42424242e-01 3.59724306e-07
-1.98000000e+00 2.72727273e-01 3.97850381e-07
-1.98000000e+00 3.03030303e-01 4.40813626e-07
-1.98000000e+00 3.33333333e-01 4.89275543e-07
-1.98000000e+00 3.63636364e-01 5.43992112e-07
-1.98000000e+00 3.93939394e-01 6.05827597e-07
-1.98000000e+00 4.24242424e-01 6.75770388e-07
-1.98000000e+00 4.54545455e-01 7.54951188e-07
-1.98000000e+00 4.84848485e-01 8.44663893e-07
-1.98000000e+00 5.15151515e-01 9.46389561e-07
-1.98000000e+00 5.45454545e-01 1.06182393e-06
-1.98000000e+00 5.75757576e-01 1.19290903e-06
-1.98000000e+00 6.06060606e-01 1.34186941e-06
-1.98000000e+00 6.36363636e-01 1.51125385e-06
-1.98000000e+00 6.66666667e-01 1.70398310e-06
-1.98000000e+00 6.96969697e-01 1.92340480e-06
-1.98000000e+00 7.27272727e-01 2.17335645e-06
-1.98000000e+00 7.57575758e-01 2.45823771e-06
-1.98000000e+00 7.87878788e-01 2.78309338e-06
-1.98000000e+00 8.18181818e-01 3.15370868e-06
-1.98000000e+00 8.48484848e-01 3.57671845e-06
-1.98000000e+00 8.78787879e-01 4.05973270e-06
-1.98000000e+00 9.09090909e-01 4.61148044e-06
-1.98000000e+00 9.39393939e-01 5.24197490e-06
-1.98000000e+00 9.69696970e-01 5.96270300e-06
-1.98000000e+00 1.00000000e+00 6.78684273e-06
-1.98000000e+00 1.03030303e+00 7.72951259e-06
-1.98000000e+00 1.06060606e+00 8.80805758e-06
-1.98000000e+00 1.09090909e+00 1.00423773e-05
-1.98000000e+00 1.12121212e+00 1.14553021e-05
-1.98000000e+00 1.15151515e+00 1.30730245e-05
-1.98000000e+00 1.18181818e+00 1.49255933e-05
-1.98000000e+00 1.21212121e+00 1.70474807e-05
-1.98000000e+00 1.24242424e+00 1.94782308e-05
-1.98000000e+00 1.27272727e+00 2.22632043e-05
-1.98000000e+00 1.30303030e+00 2.54544292e-05
-1.98000000e+00 1.33333333e+00 2.91115772e-05
-1.98000000e+00 1.36363636e+00 3.33030788e-05
-1.98000000e+00 1.39393939e+00 3.81074013e-05
-1.98000000e+00 1.42424242e+00 4.36145092e-05
-1.98000000e+00 1.45454545e+00 4.99275345e-05
