-1.72742262e+00 2.00000000e+00
-1.72000000e+00 1.98325758e+00
-1.71397570e+00 1.96969697e+00
-1.70015645e+00 1.93939394e+00
-1.70000000e+00 1.93905827e+00
-1.68600848e+00 1.90909091e+00
-1.68000000e+00 1.89642415e+00
-1.67162085e+00 1.87878788e+00
-1.66000000e+00 1.85460279e+00
-1.65705602e+00 1.84848485e+00
-1.64235983e+00 1.81818182e+00
-1.64000000e+00 1.81334016e+00
-1.62757535e+00 1.78787879e+00
-1.62000000e+00 1.77238640e+00
-1.61274969e+00 1.75757576e+00
-1.60000000e+00 1.73153858e+00
-1.59790877e+00 1.72727273e+00
-1.58305799e+00 1.69696970e+00
-1.58000000e+00 1.69072286e+00
-1.56821172e+00 1.66666667e+00
-1.56000000e+00 1.64987527e+00
-1.55338542e+00 1.63636364e+00
-1.54000000e+00 1.60895739e+00
-1.53858371e+00 1.60606061e+00
-1.52379458e+00 1.57575758e+00
-1.52000000e+00 1.56796438e+00
-1.50902929e+00 1.54545455e+00
-1.50000000e+00 1.52687680e+00
-1.49429564e+00 1.51515152e+00
-1.48000000e+00 1.48568052e+00
-1.47959598e+00 1.48484848e+00
-1.46491249e+00 1.45454545e+00
-1.46000000e+00 1.44437623e+00
-1.45026461e+00 1.42424242e+00
-1.44000000e+00 1.40294339e+00
-1.43565653e+00 1.39393939e+00
-1.42108694e+00 1.36363636e+00
-1.42000000e+00 1.36136942e+00
-1.40654462e+00 1.33333333e+00
-1.40000000e+00 1.31964457e+00
-1.39204918e+00 1.30303030e+00
-1.38000000e+00 1.27774967e+00
-1.37760382e+00 1.27272727e+00
-1.36319918e+00 1.24242424e+00
-1.36000000e+00 1.23566750e+00
-1.34884143e+00 1.21212121e+00
-1.34000000e+00 1.19337641e+00
-1.33454293e+00 1.18181818e+00
-1.32030619e+00 1.15151515e+00
-1.32000000e+00 1.15086074e+00
-1.30611482e+00 1.12121212e+00
-1.30000000e+00 1.10808348e+00
-1.29199287e+00 1.09090909e+00
-1.28000000e+00 1.06503562e+00
-1.27794473e+00 1.06060606e+00
-1.26396008e+00 1.03030303e+00
-1.26000000e+00 1.02167029e+00
-1.25005039e+00 1.00000000e+00
-1.24000000e+00 9.77960127e-01
-1.23622772e+00 9.69696970e-01
-1.22248692e+00 9.39393939e-01
-1.22000000e+00 9.33872009e-01
-1.20882912e+00 9.09090909e-01
-1.20000000e+00 8.89346790e-01
-1.19527324e+00 8.78787879e-01
-1.18181828e+00 8.48484848e-01
-1.18000000e+00 8.44356890e-01
-1.16845856e+00 8.18181818e-01
-1.16000000e+00 7.98816022e-01
-1.15521775e+00 7.87878788e-01
-1.14209522e+00 7.57575758e-01
-1.14000000e+00 7.52690647e-01
-1.12908587e+00 7.27272727e-01
-1.12000000e+00 7.05874460e-01
-1.11621460e+00 6.96969697e-01
-1.10347666e+00 6.66666667e-01
-1.10000000e+00 6.58297989e-01
-1.09087660e+00 6.36363636e-01
-1.08000000e+00 6.09865237e-01
-1.07843646e+00 6.06060606e-01
-1.06614320e+00 5.75757576e-01
-1.06000000e+00 5.60392851e-01
-1.05401922e+00 5.45454545e-01
-1.04207206e+00 5.15151515e-01
-1.04000000e+00 5.09813753e-01
-1.03029578e+00 4.84848485e-01
-1.02000000e+00 4.57890268e-01
-1.01872058e+00 4.54545455e-01
-1.00732949e+00 4.24242424e-01
-1.00000000e+00 4.04359939e-01
-9.96152586e-01 3.93939394e-01
-9.85186810e-01 3.63636364e-01
-9.80000000e-01 3.48991865e-01
-9.74444502e-01 3.33333333e-01
-9.63936128e-01 3.03030303e-01
-9.60000000e-01 2.91405324e-01
-9.53664727e-01 2.72727273e-01
-9.43647553e-01 2.42424242e-01
-9.40000000e-01 2.31090823e-01
-9.33882417e-01 2.12121212e-01
-9.24386316e-01 1.81818182e-01
-9.20000000e-01 1.67394611e-01
-9.15160367e-01 1.51515152e-01
-9.06213633e-01 1.21212121e-01
-9.00000000e-01 9.94462877e-02
-8.97557031e-01 9.09090909e-02
-8.89183225e-01 6.06060606e-02
-8.81117073e-01 3.03030303e-02
-8.80000000e-01 2.59422926e-02
-8.73336212e-01 0.00000000e+00
-8.65863802e-01 -3.03030303e-02
-8.60000000e-01 -5.51162680e-02
-8.58699383e-01 -6.06060606e-02
-8.51828764e-01 -9.09090909e-02
-8.45269513e-01 -1.21212121e-01
-8.40000000e-01 -1.46752778e-01
-8.39014234e-01 -1.51515152e-01
-8.33043097e-01 -1.81818182e-01
-8.27371330e-01 -2.12121212e-01
-8.21992286e-01 -2.42424242e-01
-8.20000000e-01 -2.54272466e-01
-8.16885858e-01 -2.72727273e-01
-8.12049560e-01 -3.03030303e-01
-8.07482467e-01 -3.33333333e-01
-8.03174969e-01 -3.63636364e-01
-8.00000000e-01 -3.87343363e-01
-7.99113237e-01 -3.93939394e-01
-7.95278163e-01 -4.24242424e-01
-7.91672796e-01 -4.54545455e-01
-7.88286409e-01 -4.84848485e-01
-7.85108279e-01 -5.15151515e-01
-7.82127782e-01 -5.45454545e-01
-7.80000000e-01 -5.68535348e-01
-7.79331676e-01 -5.75757576e-01
-7.76704437e-01 -6.06060606e-01
-7.74245034e-01 -6.36363636e-01
-7.71943814e-01 -6.66666667e-01
-7.69791486e-01 -6.96969697e-01
-7.67779143e-01 -7.27272727e-01
-7.65898276e-01 -7.57575758e-01
-7.64140782e-01 -7.87878788e-01
-7.62498965e-01 -8.18181818e-01
-7.60965534e-01 -8.48484848e-01
-7.60000000e-01 -8.68915614e-01
-7.59531324e-01 -8.78787879e-01
-7.58187869e-01 -9.09090909e-01
-7.56933719e-01 -9.39393939e-01
-7.55763077e-01 -9.69696970e-01
-7.54670495e-01 -1.00000000e+00

-1.45566449e+00 2.00000000e+00
-1.44183528e+00 1.96969697e+00
-1.44000000e+00 1.96575570e+00
-1.42764457e+00 1.93939394e+00
-1.42000000e+00 1.92327980e+00
-1.41322789e+00 1.90909091e+00
-1.40000000e+00 1.88157663e+00
-1.39865170e+00 1.87878788e+00
-1.38391087e+00 1.84848485e+00
-1.38000000e+00 1.84046049e+00
-1.36909198e+00 1.81818182e+00
-1.36000000e+00 1.79958401e+00
-1.35425231e+00 1.78787879e+00
-1.34000000e+00 1.75875987e+00
-1.33941791e+00 1.75757576e+00
-1.32453270e+00 1.72727273e+00
-1.32000000e+00 1.71800660e+00
-1.30966816e+00 1.69696970e+00
-1.30000000e+00 1.67718270e+00
-1.29484071e+00 1.66666667e+00
-1.28005464e+00 1.63636364e+00
-1.28000000e+00 1.63625150e+00
-1.26523130e+00 1.60606061e+00
-1.26000000e+00 1.59530615e+00
-1.25045271e+00 1.57575758e+00
-1.24000000e+00 1.55422886e+00
-1.23572221e+00 1.54545455e+00
-1.22102683e+00 1.51515152e+00
-1.22000000e+00 1.51302854e+00
-1.20631572e+00 1.48484848e+00
-1.20000000e+00 1.47176099e+00
-1.19165803e+00 1.45454545e+00
-1.18000000e+00 1.43032873e+00
-1.17705756e+00 1.42424242e+00
-1.16247833e+00 1.39393939e+00
-1.16000000e+00 1.38876554e+00
-1.14791349e+00 1.36363636e+00
-1.14000000e+00 1.34706726e+00
-1.13341276e+00 1.33333333e+00
-1.12000000e+00 1.30516176e+00
-1.11898073e+00 1.30303030e+00
-1.10454805e+00 1.27272727e+00
-1.10000000e+00 1.26311270e+00
-1.09017188e+00 1.24242424e+00
-1.08000000e+00 1.22083946e+00
-1.07587336e+00 1.21212121e+00
-1.06163181e+00 1.18181818e+00
-1.06000000e+00 1.17832822e+00
-1.04740904e+00 1.15151515e+00
-1.04000000e+00 1.13559715e+00
-1.03327456e+00 1.12121212e+00
-1.02000000e+00 1.09255359e+00
-1.01923472e+00 1.09090909e+00
-1.00521052e+00 1.06060606e+00
-1.00000000e+00 1.04924333e+00
-9.91275152e-01 1.03030303e+00
-9.80000000e-01 1.00557163e+00
-9.77447772e-01 1.00000000e+00
-9.63675999e-01 9.69696970e-01
-9.60000000e-01 9.61535874e-01
-9.49979926e-01 9.39393939e-01
-9.40000000e-01 9.17083157e-01
-9.36407429e-01 9.09090909e-01
-9.22919741e-01 8.78787879e-01
-9.20000000e-01 8.72165504e-01
-9.09508723e-01 8.48484848e-01
-9.00000000e-01 8.26738673e-01
-8.96239332e-01 8.18181818e-01
-8.83071463e-01 7.87878788e-01
-8.80000000e-01 7.80732173e-01
-8.69997223e-01 7.57575758e-01
-8.60000000e-01 7.34084647e-01
-8.57085452e-01 7.27272727e-01
-8.44277403e-01 6.96969697e-01
-8.40000000e-01 6.86710158e-01
-8.31598407e-01 6.66666667e-01
-8.20000000e-01 6.38521008e-01
-8.19105898e-01 6.36363636e-01
-8.06701865e-01 6.06060606e-01
-8.00000000e-01 5.89395091e-01
-7.94484022e-01 5.75757576e-01
-7.82440796e-01 5.45454545e-01
-7.80000000e-01 5.39216520e-01
-7.70528506e-01 5.15151515e-01
-7.60000000e-01 4.87824195e-01
-7.58846301e-01 4.84848485e-01
-7.47289679e-01 4.54545455e-01
-7.40000000e-01 4.34999346e-01
-7.35962187e-01 4.24242424e-01
-7.24820659e-01 3.93939394e-01
-7.20000000e-01 3.80533821e-01
-7.13882741e-01 3.63636364e-01
-7.03177624e-01 3.33333333e-01
-7.00000000e-01 3.24128710e-01
-6.92665214e-01 3.03030303e-01
-6.82418781e-01 2.72727273e-01
-6.80000000e-01 2.65393481e-01
-6.72368449e-01 2.42424242e-01
-6.62603017e-01 2.12121212e-01
-6.60000000e-01 2.03816123e-01
-6.53051716e-01 1.81818182e-01
-6.43789331e-01 1.51515152e-01
-6.40000000e-01 1.38718339e-01
-6.34772798e-01 1.21212121e-01
-6.26032119e-01 9.09090909e-02
-6.20000000e-01 6.92162660e-02
-6.17584551e-01 6.06060606e-02
-6.09382216e-01 3.03030303e-02
-6.01512821e-01 0.00000000e+00
-6.00000000e-01 -6.05338664e-03
-5.93882289e-01 -3.03030303e-02
-5.86563324e-01 -6.06060606e-02
-5.80000000e-01 -8.90431075e-02
-5.79564959e-01 -9.09090909e-02
-5.72798734e-01 -1.21212121e-01
