# # 0th column LD, nth column infidelity for pure motion (n-1)
1.000000000000000021e-02 2.219931574482318981e-16 2.217924220085174531e-16 2.213326304234522105e-16 2.204057732237731141e-16 2.187561520966353342e-16 2.160343626194883525e-16 2.118105488453954299e-16 2.055720136735942241e-16 1.967217247345127620e-16 1.845828676294852660e-16 1.683936329434123030e-16
1.015468992433080087e-02 2.219848797435670257e-16 2.217522761806022186e-16 2.212151792781069549e-16 2.201351498925636027e-16 2.182126732214428179e-16 2.150401349955469935e-16 2.101166589675244607e-16 2.028444227290753225e-16 1.925275652783402907e-16 1.783770801976880347e-16 1.595051884475815004e-16
1.031177274593055374e-02 2.219752306562730158e-16 2.217054479343678807e-16 2.210782514672538507e-16 2.198196447693000000e-16 2.175787714161924595e-16 2.138810449183756951e-16 2.081419241903385726e-16 1.996646273068196535e-16 1.876381086237434761e-16 1.711425863983638157e-16 1.491432977368712804e-16
1.047128548050899575e-02 2.219639782211207146e-16 2.216508758353136726e-16 2.209186149057862202e-16 2.194518181034902671e-16 2.168400647651089518e-16 2.125297677874912029e-16 2.058397811889601598e-16 1.959576657209597122e-16 1.819381032057175549e-16 1.627088924240093371e-16 1.370639342155049065e-16
1.063326571637161072e-02 2.219508547976752786e-16 2.215872355772365156e-16 2.207325021344701889e-16 2.190229932260227214e-16 2.159785424175675628e-16 2.109544352517617496e-16 2.031559560149235130e-16 1.916361617615977638e-16 1.752932315706120239e-16 1.528772574951917271e-16 1.229822584204232235e-16
1.079775162327709960e-02 2.219355495285117414e-16 2.215130481772032330e-16 2.205155206765596774e-16 2.185230545738455220e-16 2.149744914824895119e-16 2.091179035312088528e-16 2.000271827349448240e-16 1.865982563359911224e-16 1.675468799855481922e-16 1.414160330362290511e-16 1.065669725154278655e-16
1.096478196143185063e-02 2.219177044815028872e-16 2.214265818034426787e-16 2.202625592070994231e-16 2.179402135836061445e-16 2.138036025115002957e-16 2.069768622050951833e-16 1.963796993930851815e-16 1.807251928917072140e-16 1.585165141309829101e-16 1.280549872514283209e-16 8.743116537789081033e-17
1.113439609062361405e-02 2.218969653901341148e-16 2.213257631911809313e-16 2.199676369947713060e-16 2.172607224368391094e-16 2.124387540894925613e-16 2.044808668527572910e-16 1.921275339331238566e-16 1.738785713734013026e-16 1.479893213957786244e-16 1.124796714684762756e-16 6.512407010624355793e-17
1.130663397949638674e-02 2.218726264084658014e-16 2.212082428441876010e-16 2.196238129373918283e-16 2.164685522282948911e-16 2.108475976266683355e-16 2.015710347911672444e-16 1.871704523737494777e-16 1.658970291791495388e-16 1.357172876847296386e-16 9.432302550949049453e-17 3.912027120826122961e-17
1.148153621496882971e-02 2.218443724920155920e-16 2.210712387859172904e-16 2.192229666516016902e-16 2.155450281478437402e-16 2.089928134262674650e-16 1.981787756341600027e-16 1.813916162753798050e-16 1.565924795641014159e-16 1.214112271688260951e-16 7.315729693145133813e-17 8.807287852762499182e-18
1.165914401179831729e-02 2.218113733999164216e-16 2.209115165685348327e-16 2.187556418860645627e-16 2.144683609300064983e-16 2.068302771906693717e-16 1.942241324068832522e-16 1.746548295480998286e-16 1.457456639006594596e-16 1.047341328752775738e-16 4.848392129918282483e-17 2.652871473942661204e-17
1.183949922229301718e-02 2.217728564321875059e-16 2.207253035782954476e-16 2.182108183779092011e-16 2.132131687250434868e-16 2.043091741114602198e-16 1.896138756678448412e-16 1.668013249426761175e-16 1.331010106072546467e-16 8.529309570976232652e-17 1.972180331251328980e-17 6.771989151287074022e-17
1.202264434617413176e-02 2.217279917753252035e-16 2.205082283329028186e-16 2.175756476082364219e-16 2.117498501796546321e-16 2.013701095498154582e-16 1.842393348129592881e-16 1.576460195627419038e-16 1.183605842137770039e-16 6.263023182242310030e-17 1.380646916341734459e-17 1.157361692430831618e-16
1.220862254059071166e-02 2.216756806334975097e-16 2.202551628215622485e-16 2.168351483894203084e-16 2.100438949117346206e-16 1.979437492524179999e-16 1.779738336200108943e-16 1.469731786694968378e-16 1.011771305205398384e-16 3.621162636389468735e-17 5.289049461122117340e-17 1.717083695057330923e-16
1.239747763028944093e-02 2.216146828114933749e-16 2.199601130122437800e-16 2.159718451517818426e-16 2.080550837096256504e-16 1.939493330695434460e-16 1.706697072887280108e-16 1.345313110041932340e-16 8.114581491148033899e-17 5.415112418837667364e-18 9.845053668256166353e-17 2.369535347292324569e-16
1.258925411794167490e-02 2.215435604444499254e-16 2.196161758482359071e-16 2.149653863423819109e-16 2.057365126979329449e-16 1.892924178674274469e-16 1.621548088842480077e-16 1.200272687132926244e-16 5.779477737117844819e-17 3.048459883573561161e-17 1.515594048917813988e-16 3.130077716090095517e-16
1.278399719463023734e-02 2.214606262942914968e-16 2.192151928600786350e-16 2.137920347977550187e-16 2.030335244803399239e-16 1.838640817038200171e-16 1.522284764638904036e-16 1.031193276978291796e-16 3.057401158079449353e-17 7.233293056292921807e-17 2.134674278481969079e-16 4.016614316925086075e-16
1.298175275049848892e-02 2.213639327084194855e-16 2.187573927435525510e-16 2.124241173254845733e-16 1.998823894690380817e-16 1.775355105761474873e-16 1.406567970828884027e-16 8.340916204593744275e-17 1.157635512626799533e-18 1.211153697463347790e-16 2.856326676983345034e-16 5.050008481473812332e-16
1.318256738556407466e-02 2.212511869143565706e-16 2.182126371568483099e-16 2.108293679087930525e-16 1.962088101629635066e-16 1.701578395823077229e-16 1.271671081929921991e-16 6.043247122735417158e-17 3.814744425719999171e-17 1.779802673316309381e-16 3.697525005182783967e-16 6.254572751467835541e-16
1.338648842069993343e-02 2.211197249308950027e-16 2.175775341783205115e-16 2.089701889263104489e-16 1.919261905252044514e-16 1.615571796144396929e-16 1.114415609505878260e-16 3.364800259918002835e-17 8.126653303615472073e-17 2.442665516424423781e-16 4.678069189964339991e-16 7.658672883102732071e-16
1.359356390878525486e-02 2.209664485023354846e-16 2.168371055418208473e-16 2.068027308897510917e-16 1.869335627729277658e-16 1.515308364705786893e-16 9.310966382967327237e-17 2.424904795563560576e-18 1.315302260175954865e-16 3.215346641681733110e-16 5.821048680508352849e-16 9.295324013217466046e-16
1.380384264602885214e-02 2.207877376724315068e-16 2.159738998254559704e-16 2.042758901186916802e-16 1.811132501482500433e-16 1.398425305540420191e-16 7.173952762390735067e-17 3.397218842594467988e-17 1.901219865118334690e-16 4.116032947321505341e-16 7.153353044419548270e-16 1.120303594081194993e-15
1.401737418346770195e-02 2.205793594402685210e-16 2.149675428494559089e-16 2.013300752885460127e-16 1.743280487337501763e-16 1.262168376701079297e-16 4.682773756959111681e-17 7.640043866461755499e-17 2.584213223016649117e-16 5.165924267006663111e-16 8.706331850631874897e-16 1.342668348134860747e-15
1.423420883864341506e-02 2.203364085933488422e-16 2.137943037530096850e-16 1.978958391127589011e-16 1.664180322132171955e-16 1.103326809623295159e-16 1.778748506033408338e-17 1.258589639600615079e-16 3.380359561788871031e-16 6.389728862193821197e-16 1.051652199549062098e-15 1.601855482064322560e-15
1.445439770745927249e-02 2.200531390664207847e-16 2.124265147454226237e-16 1.938921918559530825e-16 1.571967566603633107e-16 9.181576804450870450e-17 1.606523537274712506e-17 1.835123132543155037e-16 4.308399991226248738e-16 7.816245035279446737e-16 1.262650848300308029e-15 1.903962919234732096e-15
1.467799267622069831e-02 2.197228657405264367e-16 2.108319073778883925e-16 1.892247683342034967e-16 1.464469174209895467e-16 7.022999567015804433e-17 5.552772491359424322e-17 2.507178871582124496e-16 5.390178161036728389e-16 9.479036873344630679e-16 1.508591921036999642e-15 2.256093198764271243e-15
1.490504643386196190e-02 2.193377904717211301e-16 2.089728795436579644e-16 1.837835067103206615e-16 1.339151666454796844e-16 4.506666295385272048e-17 1.015293410753549622e-16 3.290578511168780546e-16 6.651152583976235389e-16 1.141722594595209899e-15 1.795261692772071814e-15 2.666525637390755347e-15
1.513561248436207964e-02 2.188888244152413554e-16 2.068055909643732932e-16 1.774401482387968370e-16 1.193061874460559471e-16 1.573308254096772384e-17 1.551533408513252357e-16 4.203763750860408136e-16 8.120996486749366176e-16 1.367640389797377331e-15 2.129398188926840508e-15 3.144908726148431882e-15
1.536974515935271741e-02 2.183653708159516527e-16 2.042789320321120606e-16 1.700451458189682339e-16 1.022757299709458087e-16 1.846171106541344652e-17 2.176623738195797627e-16 5.268228572966216279e-16 9.834295424723079957e-16 1.630971312860481937e-15 2.518859785156213896e-15 3.702486910025424694e-15
1.560749963092111434e-02 2.177550642255941460e-16 2.013333148802848153e-16 1.614241847225691852e-16 8.242251710094246554e-17 5.832314778855151837e-17 2.905281625727793655e-16 6.509025850779342451e-16 1.183135734331795086e-15 1.937908277942337071e-15 2.972802540659158017e-15 4.352364115264668784e-15
1.584893192461113431e-02 2.170434920974679310e-16 1.978992666949828585e-16 1.513740577229662264e-16 5.927880548107050798e-17 1.047899709174356957e-16 3.754661603743110151e-16 7.955355970584215097e-16 1.415916246622781768e-15 2.295669147833638705e-15 3.501897318337739177e-15 5.109811653356998959e-15
1.609409893262535307e-02 2.162138887858298965e-16 1.938958326268366715e-16 1.396578812139676415e-16 3.229932960869494611e-17 1.589565140129679020e-16 4.744757904646565657e-16 9.641252034722886431e-16 1.687246572637457612e-15 2.712665781783773788e-15 4.118579946090170244e-15 5.992625263698553626e-15
1.634305842723137586e-02 2.152466459502614368e-16 1.892286188707238438e-16 1.259995154441336593e-16 8.484907618565404447e-19 2.220982815085049990e-16 5.898876019594869483e-16 1.160638042032393646e-15 2.003508051851471972e-15 3.198702027362135632e-15 4.837342819399947544e-15 7.021543802106980631e-15
1.659586907437560557e-02 2.141189321525339735e-16 1.837875337777492916e-16 1.100770924401240638e-16 3.581456497103157986e-17 2.957019621314871232e-16 7.244178394128459373e-16 1.389697322505600685e-15 2.372138018222899796e-15 3.765202615461070314e-15 5.675074651969354260e-15 8.220733608451118067e-15
1.685259044750751084e-02 2.128041561189285595e-16 1.774443338841371330e-16 9.151532437193482902e-17 7.855339762926186695e-17 3.815023265695029765e-16 8.812324640898645235e-16 1.656691104146861431e-15 2.801804045163814414e-15 4.425482126323856008e-15 6.651456586267021878e-15 9.618356516193184659e-15
1.711328304161780986e-02 2.112712818543607811e-16 1.700494752572603041e-16 6.987683805151106490e-17 1.283746416964477494e-16 4.815157303732841116e-16 1.064021456008648219e-15 1.967899352148581406e-15 3.302607728416801376e-15 5.195057337272758103e-15 7.789424042526866956e-15 1.124722732193506321e-14
1.737800828749375484e-02 2.094841328424902723e-16 1.614285447666805406e-16 4.465177230293393955e-17 1.864516504322916604e-16 5.980965185840407558e-16 1.277085626441710959e-15 2.330640802564618945e-15 3.886321594148329318e-15 6.092010335071276839e-15 9.115702808658258517e-15 1.314558550097028384e-14
1.764682856619499696e-02 2.074005415274586544e-16 1.513783819348087241e-16 1.524576850795859288e-17 2.541521051525566900e-16 7.339912818753977705e-16 1.525437459832937263e-15 2.753445423733923448e-15 4.566664986433976983e-15 7.137413414897966686e-15 1.066143652930137431e-14 1.535798824232065802e-14
1.791980722375334165e-02 2.049713467168850932e-16 1.396620368282347612e-16 1.903403159477223750e-17 3.330701293512824857e-16 8.924004878309553285e-16 1.814919080543910605e-15 3.246253889764081615e-15 5.359626144431740681e-15 8.355821944187519620e-15 1.246291706662438522e-14 1.793635357541216859e-14
1.819700858609983596e-02 2.021392259878355709e-16 1.260033259972006423e-16 5.899518549646344909e-17 4.250639282196297143e-16 1.077046412396546684e-15 2.152339111391026780e-15 3.820651640928774035e-15 6.283837644929475437e-15 9.775850894481179121e-15 1.456243163744849957e-14 2.094117551320280213e-14
1.847849797422290719e-02 1.988373665936187370e-16 1.100802951042720556e-16 1.055791037550865707e-16 5.322993292342307436e-16 1.292276253267895597e-15 2.545633033069754155e-15 4.490140061920042495e-15 7.361014500947421999e-15 1.143084492236308105e-14 1.700925445547818305e-14 2.444295003123365393e-14
